"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","ar_target_path","ar_status","ar_sha256","ar_qa","fa_IR_target_path","fa_IR_status","fa_IR_sha256","fa_IR_qa","paired_acceptance"
"OLP-0597","597","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/set-theory/choice/countablechoice.tex","37ed80e497f07f2c96db1a56b8573d90a6d8421e119f0bc7a2865fa2f534b994","7098","162","1022","true","true","597","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Countable Choice","sth","0","","","1","content/set-theory/choice/choice.tex","0","","12","align*:1|defish:1|document:1|ex:2|lem:1|proof:3|quote:1|thm:2","0","0","1","0","2","0","1","0","2","0","3","0","0","0","5","6","69","locale/ar/content/set-theory/choice/countablechoice.tex","ACCEPTED","36D04092DF79C419A97AFDD02B1EA39BA16F41DFA2E635D4FC9E5EFE74EA95E4","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/set-theory/choice/countablechoice.tex","ACCEPTED","0881E5EDEF9EE93C1D1DAE0E65B4721C20C3BBE268865F6CA537760F28DFD76F","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0598","598","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/set-theory/choice/justifications.tex","4ad40cf83f5d5fe896183b2bdeb7c9cb2d3879aeb4b1bb4192607241e95c4ed8","2735","64","411","true","true","598","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Intrinsic Considerations about Choice","sth","0","","","1","content/set-theory/choice/choice.tex","0","","4","document:1|enumerate:1|prob:1|thm:1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","3","2","22","locale/ar/content/set-theory/choice/justifications.tex","ACCEPTED","477442D1BFF25E2CD3F0B3348C77CF5591B42733C6A27243E32541D5F47EA0EF","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/set-theory/choice/justifications.tex","ACCEPTED","EA38C7B42F6F4BD48ED4C4D5EAAE23BB3650B5F018B9DFA9D7AA460271184330","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0599","599","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/set-theory/choice/banach.tex","51f2d8e142b4bccd21bc0aa06330ecff874360d32005b34c415955eaaa24943a","3942","82","545","true","true","599","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","The Banach--Tarski Paradox","sth","0","","","1","content/set-theory/choice/choice.tex","0","","4","document:1|enumerate:2|thm:1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","8","5","locale/ar/content/set-theory/choice/banach.tex","ACCEPTED","9722913EC23F92EEB4565A601A2AB063171D288F65703AD36B513BD33441F8EF","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/set-theory/choice/banach.tex","ACCEPTED","73D279E7D0AC690B685D232AA5817AA5BAE2934C70F8D7DC83A6A488298DC421","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0600","600","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/set-theory/choice/vitali.tex","e9ae48138df4af723de80b69d70d43e2a77f3cc9c0ec680eded3a333c0892b32","12889","271","1562","true","true","600","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Appendix: Vitali's Paradox","sth","0","","","1","content/set-theory/choice/choice.tex","0","","19","align*:1|cor:1|document:1|lem:6|proof:7|quote:1|thm:2","0","0","1","0","2","0","6","1","0","0","7","0","0","0","16","10","135","locale/ar/content/set-theory/choice/vitali.tex","ACCEPTED","56475AD3C9CF5953A7FDEC459A757434A3E84DF0BBD9276547ADFF45A298668D","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/set-theory/choice/vitali.tex","ACCEPTED","DA7B7FFB4A2A5CD735A6924FE66A411C305CC612BE8F5C16954CA092FC5C4D68","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0601","601","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/methods.tex","bed9153f391e0937825c1f86e9d808ef90aa3cb93eb33f0ee1a632a4d13aa2b6","619","25","66","true","true","601","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","part_driver","Methods","","2","content/methods/proofs/proofs.tex|content/methods/induction/induction.tex","","1","content/content.tex","0","","2","document:1|editorial:1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/methods/methods.tex","ACCEPTED","6BFF984EFAECC4217CC3CD9D2D32869F4BFA6E804EF8FACE81A4872CBFEB5DBA","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/methods.tex","ACCEPTED","9F676B634FD73070A5F2E88CC4E4527BCC5BCE4F69A7FB96F05C2651A5F87666","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0602","602","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/proofs.tex","26a34bb3d34de40ca0d16d8f1b88d156d3c694d1c7c6e9147454fcc5144c65f6","477","33","28","true","true","602","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Proofs","","10","content/methods/proofs/introduction.tex|content/methods/proofs/starting-proofs.tex|content/methods/proofs/using-definitions.tex|content/methods/proofs/inference-patterns.tex|content/methods/proofs/example-1.tex|content/methods/proofs/example-2.tex|content/methods/proofs/proof-by-contradiction.tex|content/methods/proofs/reading-proofs.tex|content/methods/proofs/cant-do-it.tex|content/methods/proofs/resources.tex","","1","content/methods/methods.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/methods/proofs/proofs.tex","ACCEPTED","F58072C06661B0F05BEA3A5416606A1705BCD3C2A78BE83A0052DDF8249A74D9","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/proofs.tex","ACCEPTED","54880A99B31EFE922D88B5ABA258C52E5FE877D5618486216255C5B9C748F692","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0603","603","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/introduction.tex","ae06d0471d8f4c8565a11f9dbd7bb77513f837bb495032b6356cafbaa319ad83","3735","71","588","true","true","603","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","mth","0","","","1","content/methods/proofs/proofs.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","locale/ar/content/methods/proofs/introduction.tex","ACCEPTED","BB811F4526180C3E26D8C9975AD0DCBBF9B597059971DD1F2F147D22F7F83296","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/introduction.tex","ACCEPTED","94A6A77204D603300B4BAD2149D2F810B9C2214C68E063DC99991A01C3C217D6","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0604","604","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/starting-proofs.tex","84908cb7ef78b1ec62e2ccc41376d5bc039c6e44e1855c386d7b112c69d5ce64","1448","37","234","true","true","604","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Starting a Proof","mth","0","","","1","content/methods/proofs/proofs.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","locale/ar/content/methods/proofs/starting-proofs.tex","ACCEPTED","A982E6A16373F9FD95AD8B0526F478890CE73DAB34DE90019F77A27789D47E11","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/starting-proofs.tex","ACCEPTED","0EB00EA7195B67D8B39CF5D595640F6F1FA8A3BF75483F0F6C4B4B3103271972","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0605","605","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/using-definitions.tex","0496b9489f10eb402e2eb91b503c7b522c2e73349e1481ceb9781f2e191a3bce","5369","110","886","true","true","605","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Using Definitions","mod","0","","","1","content/methods/proofs/proofs.tex","0","","5","defn:1|document:1|prob:1|prop:2","0","0","1","1","0","2","0","0","0","1","0","0","0","0","0","0","71","locale/ar/content/methods/proofs/using-definitions.tex","ACCEPTED","42073E6CFA5DF1CD4BC1542B6DB7DAF63335C70A44349A5079A8714A50A21E24","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/using-definitions.tex","ACCEPTED","04CA9419D02A3D9F30D08B91847ACEB0FD74CEBDA93ECE08D50A179164F71E9E","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0606","606","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/inference-patterns.tex","dec51f23018334023107ecfaa7a2f31fdf964b2b0cb7aebaeeb4e1688ed6dd31","17286","354","2795","true","true","606","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Inference Patterns","mth","0","","","1","content/methods/proofs/proofs.tex","0","","18","document:1|proof:4|prop:4|quote:9","0","0","9","0","0","4","0","0","0","0","4","0","0","0","0","0","301","locale/ar/content/methods/proofs/inference-patterns.tex","ACCEPTED","82907FDA0309EB29F436680ABAA9D6EF49AD0DDF34C9318BE5E27144A6A09C32","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/inference-patterns.tex","ACCEPTED","2A89B901AA8B16B1A6D9E6822F67FF9EDEBCFC7BB3B02B5910716F31E9C0A31C","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0607","607","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/example-1.tex","d9536cc5ffc9bcaa7dee417fe8bbfb1c7f7dc99a5abec3fdf5fd58ea4593922a","7955","178","1269","true","true","607","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","An Example","mth","0","","","1","content/methods/proofs/proofs.tex","0","","18","document:1|proof:1|prop:1|quote:15","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","134","locale/ar/content/methods/proofs/example-1.tex","ACCEPTED","E82C11DAAD1735A2FB401D9268379CDE2EE8013E65F319B4C9B4F62DFD82A6BA","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/example-1.tex","ACCEPTED","F707FB67AEF20B2CD7ABC58B89748B3D2B2F45A79AC1A6E8A688F0489B9B2B3E","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0608","608","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/example-2.tex","cbef120cea559b153f4e6b828d2fe7942050d3534e3bb61e642fd467f897aa80","4828","105","720","true","true","608","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Another Example","mth","0","","","1","content/methods/proofs/proofs.tex","0","","10","document:1|proof:1|prop:1|quote:7","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","86","locale/ar/content/methods/proofs/example-2.tex","ACCEPTED","60540F1A7B95D3655DAF4DF12FF762BC38631C6FECD221E590EE84B916034587","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/example-2.tex","ACCEPTED","7C1EDCE49CD1F9B630689ED9D0C2C9F727179008588113ABE68DD55693636EE8","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0609","609","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/proof-by-contradiction.tex","3eda384520d99069031c01f168564f639980118e7fd145ca105e8092fbe438dd","9908","221","1503","true","true","609","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Proof by Contradiction","mth","0","","","1","content/methods/proofs/proofs.tex","0","","23","document:1|prob:1|proof:4|prop:4|quote:13","0","0","1","0","0","4","0","0","0","1","4","0","0","0","0","0","172","locale/ar/content/methods/proofs/proof-by-contradiction.tex","ACCEPTED","E4FD0B47EE9A70BDBD404149752B6875A116CE8730D70C65C63C2DF689EE9F07","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/proof-by-contradiction.tex","ACCEPTED","3F1C8A8F5C6F4D9CF9965493231BC854555B8FED4DD4A9FE3BF009A0CF9280CA","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0610","610","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/reading-proofs.tex","e7c40a1f3481f3529d96e136191c8b9c98b27080ddae1a9cec732d0301775670","4996","112","809","true","true","610","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Reading Proofs","mth","0","","","1","content/methods/proofs/proofs.tex","0","","8","document:1|prob:1|proof:3|prop:1|quote:2","0","0","1","0","0","1","0","0","0","1","3","0","0","0","0","0","85","locale/ar/content/methods/proofs/reading-proofs.tex","ACCEPTED","1E1C57A6FB7EB90CF921B76D264C394E03114FECE26167A3A54B2CBD69D899AB","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/reading-proofs.tex","ACCEPTED","07770FDD810CDBCDA7AC6F0BFBA2F8EBF9EA5BB99917136E7A6C451D0A818731","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0611","611","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/cant-do-it.tex","47c3b4332e0c28351984e78cba0008e54deb442704710bf7d4f2ffa34e4e6c5e","3042","65","500","true","true","611","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","mth","0","","","1","content/methods/proofs/proofs.tex","0","","2","document:1|enumerate:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/methods/proofs/cant-do-it.tex","ACCEPTED","31A0D59AB5DA6C290F84D9E09EB49983603BC837E74E45BBF957FDC0A05A514F","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/cant-do-it.tex","ACCEPTED","5D5ADFAA6CF5EC50FA7B6FC6312B7B494F4B8C5AE269DF8BC010E5A51145B182","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0612","612","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/proofs/resources.tex","69bf95954428e38a55dfca85aa13d62ba2b9992afa406364da4a0b251d86fa44","1619","46","195","true","true","612","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","mth","0","","","1","content/methods/proofs/proofs.tex","0","","2","document:1|itemize:1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","0","locale/ar/content/methods/proofs/resources.tex","ACCEPTED","5975F5886E68AAE8B7A60CCE4ED2274C0A6EA10C725F461CEA4D4249CF89C708","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/proofs/resources.tex","ACCEPTED","2D78F4E9E0BAA49619CE4A3D8307E1030FD629395FF01BD19F82E3D4EEAB6920","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0613","613","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/induction/induction.tex","fe221d57ce250433893679a71d00b74fbe41d562d29cd2299e40502df3271b16","381","25","21","true","true","613","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Induction","","6","content/methods/induction/introduction.tex|content/methods/induction/induction-on-N.tex|content/methods/induction/strong-induction.tex|content/methods/induction/inductive-definitions.tex|content/methods/induction/structural-induction.tex|content/methods/induction/relations.tex","","1","content/methods/methods.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/methods/induction/induction.tex","ACCEPTED","A4484C46F142D6D67FDE54764A0988411BA895719C942E8C583E3ECDC4F9B9A8","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/induction/induction.tex","ACCEPTED","139A2581CC60B1748459B989ADE86F7F7829450B637FE2DF78FDC87849CDFDA1","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0614","614","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/induction/introduction.tex","7ed230622f1371a6fde2530a9f2037643ee3400ab429c488554f3f3d1a853d59","2327","52","337","true","true","614","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","mth","0","","","1","content/methods/induction/induction.tex","0","","2","document:1|enumerate:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","locale/ar/content/methods/induction/introduction.tex","ACCEPTED","74F82C58F8FA39793001DE31E5437F3730F8A6D989665C8B10F0CEFC9A28626A","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/induction/introduction.tex","ACCEPTED","E9C448A8A0C9E46CF511B3ED2B6CBC693B7DA9073A2ED9C5DCB85F38D866C08C","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0615","615","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/induction/induction-on-N.tex","3c0d810002766a55df30e29fe1ee6f71aee463a3562fa8590dc43bb7b5b8e072","5965","137","939","true","true","615","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Induction on~$\Nat$","mth","0","","","1","content/methods/induction/induction.tex","0","","10","align*:3|document:1|enumerate:2|proof:2|prop:1|thm:1","0","0","1","0","1","1","0","0","0","0","2","0","0","0","0","0","131","locale/ar/content/methods/induction/induction-on-N.tex","ACCEPTED","F79B5B3E2F51D1E24853C405574AA461EDEB1CDD1B7315D223B0F5C942EA9384","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/induction/induction-on-N.tex","ACCEPTED","86573CCFA26F0E77AE693858DD7905312FDF63F8915E91345EAFBB33218FFAD5","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0616","616","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/methods/induction/strong-induction.tex","6bcb6eea209d16b55fcca74181bc548edf6978be7a3b7c48caeb15db712b5eec","2403","52","422","true","true","616","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Strong Induction","mth","0","","","1","content/methods/induction/induction.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","57","locale/ar/content/methods/induction/strong-induction.tex","ACCEPTED","A17EFE42530ADB21521C049E6568D8A2B32B29C9E9CF71FE255EC520370A7A43","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/methods/induction/strong-induction.tex","ACCEPTED","FEBA5411F0044A77C178A46736B6F51CA658BF18F42DAFEF26F4F36AA8DFDB0D","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
